Region,District,State,StateCode,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
columbiamo,NA,Missouri,MO,https://columbiamo.craigslist.org/search/acc,https://columbiamo.craigslist.org/search/ofc,https://columbiamo.craigslist.org/search/egr,https://columbiamo.craigslist.org/search/med,https://columbiamo.craigslist.org/search/sci,https://columbiamo.craigslist.org/search/bus,https://columbiamo.craigslist.org/search/csr,https://columbiamo.craigslist.org/search/edu,https://columbiamo.craigslist.org/search/fbh,https://columbiamo.craigslist.org/search/lab,https://columbiamo.craigslist.org/search/gov,https://columbiamo.craigslist.org/search/hum,https://columbiamo.craigslist.org/search/eng,https://columbiamo.craigslist.org/search/lgl,https://columbiamo.craigslist.org/search/mnu,https://columbiamo.craigslist.org/search/mar,https://columbiamo.craigslist.org/search/hea,https://columbiamo.craigslist.org/search/npo,https://columbiamo.craigslist.org/search/rej,https://columbiamo.craigslist.org/search/ret,https://columbiamo.craigslist.org/search/sls,https://columbiamo.craigslist.org/search/spa,https://columbiamo.craigslist.org/search/sec,https://columbiamo.craigslist.org/search/trd,https://columbiamo.craigslist.org/search/sof,https://columbiamo.craigslist.org/search/sad,https://columbiamo.craigslist.org/search/tch,https://columbiamo.craigslist.org/search/trp,https://columbiamo.craigslist.org/search/tfr,https://columbiamo.craigslist.org/search/web,https://columbiamo.craigslist.org/search/wri,https://columbiamo.craigslist.org/search/etc,https://columbiamo.craigslist.org/search/jjj?employment_type=2
columbia,NA,South Carolina,SC,https://columbia.craigslist.org/search/acc,https://columbia.craigslist.org/search/ofc,https://columbia.craigslist.org/search/egr,https://columbia.craigslist.org/search/med,https://columbia.craigslist.org/search/sci,https://columbia.craigslist.org/search/bus,https://columbia.craigslist.org/search/csr,https://columbia.craigslist.org/search/edu,https://columbia.craigslist.org/search/fbh,https://columbia.craigslist.org/search/lab,https://columbia.craigslist.org/search/gov,https://columbia.craigslist.org/search/hum,https://columbia.craigslist.org/search/eng,https://columbia.craigslist.org/search/lgl,https://columbia.craigslist.org/search/mnu,https://columbia.craigslist.org/search/mar,https://columbia.craigslist.org/search/hea,https://columbia.craigslist.org/search/npo,https://columbia.craigslist.org/search/rej,https://columbia.craigslist.org/search/ret,https://columbia.craigslist.org/search/sls,https://columbia.craigslist.org/search/spa,https://columbia.craigslist.org/search/sec,https://columbia.craigslist.org/search/trd,https://columbia.craigslist.org/search/sof,https://columbia.craigslist.org/search/sad,https://columbia.craigslist.org/search/tch,https://columbia.craigslist.org/search/trp,https://columbia.craigslist.org/search/tfr,https://columbia.craigslist.org/search/web,https://columbia.craigslist.org/search/wri,https://columbia.craigslist.org/search/etc,https://columbia.craigslist.org/search/jjj?employment_type=2
columbusga,NA,Georgia,GA,https://columbusga.craigslist.org/search/acc,https://columbusga.craigslist.org/search/ofc,https://columbusga.craigslist.org/search/egr,https://columbusga.craigslist.org/search/med,https://columbusga.craigslist.org/search/sci,https://columbusga.craigslist.org/search/bus,https://columbusga.craigslist.org/search/csr,https://columbusga.craigslist.org/search/edu,https://columbusga.craigslist.org/search/fbh,https://columbusga.craigslist.org/search/lab,https://columbusga.craigslist.org/search/gov,https://columbusga.craigslist.org/search/hum,https://columbusga.craigslist.org/search/eng,https://columbusga.craigslist.org/search/lgl,https://columbusga.craigslist.org/search/mnu,https://columbusga.craigslist.org/search/mar,https://columbusga.craigslist.org/search/hea,https://columbusga.craigslist.org/search/npo,https://columbusga.craigslist.org/search/rej,https://columbusga.craigslist.org/search/ret,https://columbusga.craigslist.org/search/sls,https://columbusga.craigslist.org/search/spa,https://columbusga.craigslist.org/search/sec,https://columbusga.craigslist.org/search/trd,https://columbusga.craigslist.org/search/sof,https://columbusga.craigslist.org/search/sad,https://columbusga.craigslist.org/search/tch,https://columbusga.craigslist.org/search/trp,https://columbusga.craigslist.org/search/tfr,https://columbusga.craigslist.org/search/web,https://columbusga.craigslist.org/search/wri,https://columbusga.craigslist.org/search/etc,https://columbusga.craigslist.org/search/jjj?employment_type=2
columbus,NA,Ohio,OH,https://columbus.craigslist.org/search/acc,https://columbus.craigslist.org/search/ofc,https://columbus.craigslist.org/search/egr,https://columbus.craigslist.org/search/med,https://columbus.craigslist.org/search/sci,https://columbus.craigslist.org/search/bus,https://columbus.craigslist.org/search/csr,https://columbus.craigslist.org/search/edu,https://columbus.craigslist.org/search/fbh,https://columbus.craigslist.org/search/lab,https://columbus.craigslist.org/search/gov,https://columbus.craigslist.org/search/hum,https://columbus.craigslist.org/search/eng,https://columbus.craigslist.org/search/lgl,https://columbus.craigslist.org/search/mnu,https://columbus.craigslist.org/search/mar,https://columbus.craigslist.org/search/hea,https://columbus.craigslist.org/search/npo,https://columbus.craigslist.org/search/rej,https://columbus.craigslist.org/search/ret,https://columbus.craigslist.org/search/sls,https://columbus.craigslist.org/search/spa,https://columbus.craigslist.org/search/sec,https://columbus.craigslist.org/search/trd,https://columbus.craigslist.org/search/sof,https://columbus.craigslist.org/search/sad,https://columbus.craigslist.org/search/tch,https://columbus.craigslist.org/search/trp,https://columbus.craigslist.org/search/tfr,https://columbus.craigslist.org/search/web,https://columbus.craigslist.org/search/wri,https://columbus.craigslist.org/search/etc,https://columbus.craigslist.org/search/jjj?employment_type=2
cookeville,NA,Tennessee,TN,https://cookeville.craigslist.org/search/acc,https://cookeville.craigslist.org/search/ofc,https://cookeville.craigslist.org/search/egr,https://cookeville.craigslist.org/search/med,https://cookeville.craigslist.org/search/sci,https://cookeville.craigslist.org/search/bus,https://cookeville.craigslist.org/search/csr,https://cookeville.craigslist.org/search/edu,https://cookeville.craigslist.org/search/fbh,https://cookeville.craigslist.org/search/lab,https://cookeville.craigslist.org/search/gov,https://cookeville.craigslist.org/search/hum,https://cookeville.craigslist.org/search/eng,https://cookeville.craigslist.org/search/lgl,https://cookeville.craigslist.org/search/mnu,https://cookeville.craigslist.org/search/mar,https://cookeville.craigslist.org/search/hea,https://cookeville.craigslist.org/search/npo,https://cookeville.craigslist.org/search/rej,https://cookeville.craigslist.org/search/ret,https://cookeville.craigslist.org/search/sls,https://cookeville.craigslist.org/search/spa,https://cookeville.craigslist.org/search/sec,https://cookeville.craigslist.org/search/trd,https://cookeville.craigslist.org/search/sof,https://cookeville.craigslist.org/search/sad,https://cookeville.craigslist.org/search/tch,https://cookeville.craigslist.org/search/trp,https://cookeville.craigslist.org/search/tfr,https://cookeville.craigslist.org/search/web,https://cookeville.craigslist.org/search/wri,https://cookeville.craigslist.org/search/etc,https://cookeville.craigslist.org/search/jjj?employment_type=2
corpuschristi,NA,Texas,TX,https://corpuschristi.craigslist.org/search/acc,https://corpuschristi.craigslist.org/search/ofc,https://corpuschristi.craigslist.org/search/egr,https://corpuschristi.craigslist.org/search/med,https://corpuschristi.craigslist.org/search/sci,https://corpuschristi.craigslist.org/search/bus,https://corpuschristi.craigslist.org/search/csr,https://corpuschristi.craigslist.org/search/edu,https://corpuschristi.craigslist.org/search/fbh,https://corpuschristi.craigslist.org/search/lab,https://corpuschristi.craigslist.org/search/gov,https://corpuschristi.craigslist.org/search/hum,https://corpuschristi.craigslist.org/search/eng,https://corpuschristi.craigslist.org/search/lgl,https://corpuschristi.craigslist.org/search/mnu,https://corpuschristi.craigslist.org/search/mar,https://corpuschristi.craigslist.org/search/hea,https://corpuschristi.craigslist.org/search/npo,https://corpuschristi.craigslist.org/search/rej,https://corpuschristi.craigslist.org/search/ret,https://corpuschristi.craigslist.org/search/sls,https://corpuschristi.craigslist.org/search/spa,https://corpuschristi.craigslist.org/search/sec,https://corpuschristi.craigslist.org/search/trd,https://corpuschristi.craigslist.org/search/sof,https://corpuschristi.craigslist.org/search/sad,https://corpuschristi.craigslist.org/search/tch,https://corpuschristi.craigslist.org/search/trp,https://corpuschristi.craigslist.org/search/tfr,https://corpuschristi.craigslist.org/search/web,https://corpuschristi.craigslist.org/search/wri,https://corpuschristi.craigslist.org/search/etc,https://corpuschristi.craigslist.org/search/jjj?employment_type=2
corvallis,NA,Oregon,OR,https://corvallis.craigslist.org/search/acc,https://corvallis.craigslist.org/search/ofc,https://corvallis.craigslist.org/search/egr,https://corvallis.craigslist.org/search/med,https://corvallis.craigslist.org/search/sci,https://corvallis.craigslist.org/search/bus,https://corvallis.craigslist.org/search/csr,https://corvallis.craigslist.org/search/edu,https://corvallis.craigslist.org/search/fbh,https://corvallis.craigslist.org/search/lab,https://corvallis.craigslist.org/search/gov,https://corvallis.craigslist.org/search/hum,https://corvallis.craigslist.org/search/eng,https://corvallis.craigslist.org/search/lgl,https://corvallis.craigslist.org/search/mnu,https://corvallis.craigslist.org/search/mar,https://corvallis.craigslist.org/search/hea,https://corvallis.craigslist.org/search/npo,https://corvallis.craigslist.org/search/rej,https://corvallis.craigslist.org/search/ret,https://corvallis.craigslist.org/search/sls,https://corvallis.craigslist.org/search/spa,https://corvallis.craigslist.org/search/sec,https://corvallis.craigslist.org/search/trd,https://corvallis.craigslist.org/search/sof,https://corvallis.craigslist.org/search/sad,https://corvallis.craigslist.org/search/tch,https://corvallis.craigslist.org/search/trp,https://corvallis.craigslist.org/search/tfr,https://corvallis.craigslist.org/search/web,https://corvallis.craigslist.org/search/wri,https://corvallis.craigslist.org/search/etc,https://corvallis.craigslist.org/search/jjj?employment_type=2
chambersburg,NA,Pennsylvania,PA,https://chambersburg.craigslist.org/search/acc,https://chambersburg.craigslist.org/search/ofc,https://chambersburg.craigslist.org/search/egr,https://chambersburg.craigslist.org/search/med,https://chambersburg.craigslist.org/search/sci,https://chambersburg.craigslist.org/search/bus,https://chambersburg.craigslist.org/search/csr,https://chambersburg.craigslist.org/search/edu,https://chambersburg.craigslist.org/search/fbh,https://chambersburg.craigslist.org/search/lab,https://chambersburg.craigslist.org/search/gov,https://chambersburg.craigslist.org/search/hum,https://chambersburg.craigslist.org/search/eng,https://chambersburg.craigslist.org/search/lgl,https://chambersburg.craigslist.org/search/mnu,https://chambersburg.craigslist.org/search/mar,https://chambersburg.craigslist.org/search/hea,https://chambersburg.craigslist.org/search/npo,https://chambersburg.craigslist.org/search/rej,https://chambersburg.craigslist.org/search/ret,https://chambersburg.craigslist.org/search/sls,https://chambersburg.craigslist.org/search/spa,https://chambersburg.craigslist.org/search/sec,https://chambersburg.craigslist.org/search/trd,https://chambersburg.craigslist.org/search/sof,https://chambersburg.craigslist.org/search/sad,https://chambersburg.craigslist.org/search/tch,https://chambersburg.craigslist.org/search/trp,https://chambersburg.craigslist.org/search/tfr,https://chambersburg.craigslist.org/search/web,https://chambersburg.craigslist.org/search/wri,https://chambersburg.craigslist.org/search/etc,https://chambersburg.craigslist.org/search/jjj?employment_type=2
dallas,NA,Texas,TX,https://dallas.craigslist.org/search/acc,https://dallas.craigslist.org/search/ofc,https://dallas.craigslist.org/search/egr,https://dallas.craigslist.org/search/med,https://dallas.craigslist.org/search/sci,https://dallas.craigslist.org/search/bus,https://dallas.craigslist.org/search/csr,https://dallas.craigslist.org/search/edu,https://dallas.craigslist.org/search/fbh,https://dallas.craigslist.org/search/lab,https://dallas.craigslist.org/search/gov,https://dallas.craigslist.org/search/hum,https://dallas.craigslist.org/search/eng,https://dallas.craigslist.org/search/lgl,https://dallas.craigslist.org/search/mnu,https://dallas.craigslist.org/search/mar,https://dallas.craigslist.org/search/hea,https://dallas.craigslist.org/search/npo,https://dallas.craigslist.org/search/rej,https://dallas.craigslist.org/search/ret,https://dallas.craigslist.org/search/sls,https://dallas.craigslist.org/search/spa,https://dallas.craigslist.org/search/sec,https://dallas.craigslist.org/search/trd,https://dallas.craigslist.org/search/sof,https://dallas.craigslist.org/search/sad,https://dallas.craigslist.org/search/tch,https://dallas.craigslist.org/search/trp,https://dallas.craigslist.org/search/tfr,https://dallas.craigslist.org/search/web,https://dallas.craigslist.org/search/wri,https://dallas.craigslist.org/search/etc,https://dallas.craigslist.org/search/jjj?employment_type=2
dallas,dal,Texas,TX,https://dallas.craigslist.org/search/dal/acc,https://dallas.craigslist.org/search/dal/ofc,https://dallas.craigslist.org/search/dal/egr,https://dallas.craigslist.org/search/dal/med,https://dallas.craigslist.org/search/dal/sci,https://dallas.craigslist.org/search/dal/bus,https://dallas.craigslist.org/search/dal/csr,https://dallas.craigslist.org/search/dal/edu,https://dallas.craigslist.org/search/dal/fbh,https://dallas.craigslist.org/search/dal/lab,https://dallas.craigslist.org/search/dal/gov,https://dallas.craigslist.org/search/dal/hum,https://dallas.craigslist.org/search/dal/eng,https://dallas.craigslist.org/search/dal/lgl,https://dallas.craigslist.org/search/dal/mnu,https://dallas.craigslist.org/search/dal/mar,https://dallas.craigslist.org/search/dal/hea,https://dallas.craigslist.org/search/dal/npo,https://dallas.craigslist.org/search/dal/rej,https://dallas.craigslist.org/search/dal/ret,https://dallas.craigslist.org/search/dal/sls,https://dallas.craigslist.org/search/dal/spa,https://dallas.craigslist.org/search/dal/sec,https://dallas.craigslist.org/search/dal/trd,https://dallas.craigslist.org/search/dal/sof,https://dallas.craigslist.org/search/dal/sad,https://dallas.craigslist.org/search/dal/tch,https://dallas.craigslist.org/search/dal/trp,https://dallas.craigslist.org/search/dal/tfr,https://dallas.craigslist.org/search/dal/web,https://dallas.craigslist.org/search/dal/wri,https://dallas.craigslist.org/search/dal/etc,https://dallas.craigslist.org/search/dal/jjj?employment_type=2
